Date,State,Total,year,month,week,day_of_week,quarter,month_sin,month_cos,week_sin,week_cos,lag_1,lag_7,lag_30,rmean_4,rstd_4,rmean_8,rstd_8,rmean_13,rstd_13,rmean_26,rstd_26,rmean_52,rstd_52,rmin_13,rmax_13,expanding_mean,state_code,is_holiday,pct_wow,pct_mom,pct_yoy
2022-01-09,Maryland,156961460.3,2022,1,1,6,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,155587527.85000002,151367133.60000002,112928438.60000001,147339650.58750004,13515460.251984881,146452983.93125,9924678.464944918,143804545.20384616,13485840.263310704,127368340.22307692,20849705.97317261,116116400.93173076,20041358.20937616,107092939.3,155587527.85000002,101902033.50448719,15,0,0.00883060788345813,0.23434738300232838,0.3830056164484532
2022-01-16,Maryland,147214262.3,2022,1,2,6,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,156961460.3,145305604.20000002,110913678.9,154789641.5625,1950628.1969025428,147403293.84375,10584714.340017574,144220493.2576923,13823933.80049057,127884750.62307692,21424491.562408205,116952332.80673076,20821160.979177274,107092939.3,156961460.3,102252730.49044587,15,0,-0.06209930757123572,-0.03400168631873002,0.5599921686231053
2022-01-23,Maryland,141914536.8,2022,1,3,6,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,147214262.3,136233550.3,112115089.4,153494211.4625,4334322.812635629,146884184.93125,10463686.583509557,144137794.3346154,13800760.582642721,129038280.51153848,21633835.234757382,117968595.72403847,20986275.55195329,107092939.3,156961460.3,102537297.14746836,15,1,-0.03600008190239046,-0.07975340026343747,0.5349271965966058
2022-01-30,Maryland,144339584.9,2022,1,4,6,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,141914536.8,127161496.4,95097182.05,150419446.8125,7120714.0129029155,146460301.50625002,10604508.65423942,143764363.38076922,13789301.261524465,130050843.65384617,21595183.162322856,118919705.04519232,20928042.545932326,107092939.3,156961460.3,102784952.7427673,15,0,0.01708808804708717,-0.0722933457805437,0.5389779497134299
2022-02-06,Maryland,141611465.49999997,2022,2,5,6,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,144339584.9,152395982.70000002,143534789.9,147607461.07500002,6601522.760544085,147473555.83125,9848036.429790087,143780511.9269231,13789887.61132806,131268178.18076923,21469047.023787238,119891826.9048077,20911869.48267861,107092939.3,156961460.3,103044669.19375,15,0,-0.01890070143883338,-0.09779467374132245,0.3876671182817726
2022-02-13,Maryland,152315124.10000002,2022,2,6,6,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,141611465.49999997,154213595.4,117222485.19999999,143769962.375,2600601.5085013933,149279801.96875,6262939.685124354,146435783.17307693,8411315.449364597,132492085.34230772,21099496.776230954,120652623.81826924,20969602.261090584,127161496.4,156961460.3,103284214.51242235,15,0,0.07558468915075278,0.03464923656381358,0.6582919075970652
2022-02-20,Maryland,141913018.2,2022,2,7,6,1,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,152315124.10000002,155587527.85000002,115587895.10000001,145045177.825,4998042.075834436,149269694.64375,6257254.935821434,146663178.79615384,8535963.53310593,134060007.94615386,20995377.535886735,121815402.92596155,21017539.943048265,127161496.4,156961460.3,103586874.44814815,15,1,-0.06829332255390941,-1.0700806515440142e-05,0.5424387529656491
2022-02-27,Maryland,145837844.20000002,2022,2,8,6,1,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,141913018.2,156961460.3,112688887.20000002,145044798.175,4998359.193707637,147732122.49375,6378963.014715603,145935939.15,8504476.804486575,135314604.15,20423039.27985832,122775160.77788462,20767611.283998635,127161496.4,156961460.3,103822004.16441719,15,0,0.027656560686128984,0.010380099825269884,0.5420121624412233
2022-03-06,Maryland,151946476.9,2022,3,9,6,1,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,145837844.20000002,147214262.3,109789879.30000001,145419363.0,4984013.940924451,146513412.03750002,5539946.357857312,145976880.68846157,8502470.319276802,136631885.0846154,19930087.643000934,123760959.21442308,20618931.49283484,127161496.4,156961460.3,104078198.31097561,15,0,0.04188647146773983,0.07298145925903188,0.6523567000308148
2022-03-13,Maryland,163393657.35,2022,3,10,6,1,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,151946476.9,141914536.8,111549136.39999999,148003115.85000002,5030613.0250537535,145886539.1125,4343299.659531002,147185567.35,8109745.194502826,138541080.69615385,18859273.51706683,124914594.71634617,20482374.357570402,127161496.4,156961460.3,104368309.09030303,15,0,0.07533692576191608,0.07273429553014399,0.21021678650448106
2022-03-20,Maryland,150518690.10000002,2022,3,11,6,1,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,163393657.35,144339584.9,109293516.9,150772749.1625,9372176.55253812,147908963.49375,7597598.31058995,149972656.65384617,6769860.296660683,140797824.89615387,18147242.555743642,125460397.9076923,21124793.82794016,141611465.49999997,163393657.35,104723883.47740965,15,0,-0.07879722786558929,0.060640468430260164,0.3343310854555255
2022-03-27,Maryland,151339044.29999998,2022,3,12,6,1,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,150518690.10000002,141611465.49999997,111588539.9,152924167.13750002,7451362.203485122,148984482.65625,7227804.353871846,149828249.53076923,6733787.011595848,142466650.46538463,16877880.770614028,126185668.78846154,21328200.330139596,141611465.49999997,163393657.35,104998103.8763473,15,0,0.005450181631629469,0.0377213481876193,0.5408473034157868
2022-04-03,Maryland,160781639.4,2022,4,13,6,2,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766366e-16,151339044.29999998,152315124.10000002,102307391.0,154299467.1625,6090956.056946113,149859415.08125,7005435.867204543,149607130.2153846,6624086.565212398,144253038.15384614,15107002.700975934,127207226.03653847,21234331.269993205,141611465.49999997,163393657.35,105273942.80744049,15,0,0.06239364827282734,0.05814654396899677,0.6106899437835169
2022-04-10,Maryland,170224234.50000003,2022,4,14,6,2,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,160781639.4,141913018.2,104718308.15,156508257.7875,6538761.521465403,152255686.81875,7059565.827213527,150006677.2576923,7150591.360293512,146905611.23076922,11038148.406322952,128379534.58076923,21375055.33477213,141611465.49999997,163393657.35,105602390.71627219,15,0,0.05872931222269906,0.04180442044557764,0.41186454168042075
2022-04-17,Maryland,151314393.65000004,2022,4,15,6,2,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,170224234.50000003,145837844.20000002,107129225.30000001,158215902.075,9261412.791718695,154494325.61875,9499138.541763762,151026890.6576923,8946234.009082893,147623691.95769233,11924362.92666638,129334481.91153847,22115589.944085423,141611465.49999997,170224234.50000003,105982519.20911764,15,0,-0.1110878301526449,0.005286410275503695,0.5226091096536059
2022-04-24,Maryland,154619702.9,2022,4,16,6,2,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,151314393.65000004,151946476.9,104892964.4,158414827.9625,9047039.31337436,155669497.55,8215054.731285822,151342285.37692308,8872591.68518431,147740039.85576922,11945856.190527122,130333251.8221154,21907980.58374274,141611465.49999997,170224234.50000003,106247617.89005849,15,0,0.021843984371013425,0.02167754273310174,0.564959177472556
2022-05-01,Maryland,160928397.0,2022,5,17,6,2,0.49999999999999994,-0.8660254037844387,0.8854560256532099,-0.4647231720437685,154619702.9,163393657.35,91814739.4,159234992.6125,8310482.148112677,156767229.8875,7242832.916559708,152319605.84615386,8436609.71619333,148041984.61346155,12019323.911241459,131406686.3125,21699181.5029979,141611465.49999997,170224234.50000003,106528850.94244185,15,0,0.040801359604733856,0.000912775865127724,0.5385940936686122
2022-05-08,Maryland,167237091.09999996,2022,5,18,6,2,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,160928397.0,150518690.10000002,151554135.6,159271682.01250002,8319905.01324643,157889969.9,7083196.331426297,153595668.3153846,8383410.167010243,148688090.12115386,12249903.20513866,132490031.5221154,21740530.701244634,141611465.49999997,170224234.50000003,106843299.18554913,15,0,0.03920187000930575,-0.017548285112129913,0.5149963778419142
2022-05-15,Maryland,159139094.29999998,2022,5,19,6,2,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,167237091.09999996,151339044.29999998,148289348.3,158524896.1625,7045590.531319859,158370399.11875,7619835.892431273,155566870.2846154,8343324.712820971,151001326.72884616,9436703.715128493,133583287.45096156,22034679.592141334,141913018.2,170224234.50000003,107190389.94367817,15,0,-0.04842225338132533,0.05171154218216012,0.3165799152022897
2022-05-22,Maryland,171654881.70000002,2022,5,20,6,2,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,159139094.29999998,160781639.4,146769139.20000002,160481071.325,5228143.252592502,159447949.64375,6929089.09585648,156091791.06923077,8336354.59167747,151377484.93269232,9562701.536437748,134319171.97788462,22239901.148534995,141913018.2,170224234.50000003,107487239.68285714,15,0,0.07864684322260862,0.11017469624176868,0.5635310048894704
2022-05-29,Maryland,166991883.20000002,2022,5,21,6,2,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,171654881.70000002,170224234.50000003,144129653.79999998,164739866.025,5772045.128743808,161987429.31875002,7248143.782891851,158379626.72307694,8200941.961726944,152157782.9365385,10356589.67042432,135508945.04326925,22554411.94670086,145837844.20000002,171654881.70000002,107851828.55795455,15,1,-0.027164962940870452,0.037678161921913755,0.540448306433359
2022-06-05,Maryland,143817466.55,2022,6,22,6,2,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,166991883.20000002,151314393.65000004,107092939.3,166255737.575,5205840.755290435,162763709.79375,7430812.841490148,160006860.4923077,7580223.583263062,152991870.59038463,10651729.736818695,136635621.06057695,22637078.991817962,150518690.10000002,171654881.70000002,108185953.160452,15,0,-0.1387757069740022,-0.14003845914777424,0.3047676802303594
2022-06-12,Maryland,152058115.1,2022,6,23,6,2,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,143817466.55,154619702.9,149358981.0,160400831.4375,12202398.428764077,159462863.8,9278661.282441273,159381552.00384617,8571080.388222791,153283559.67692307,10271513.821425652,137281638.15384617,22346047.912283868,143817466.55,171654881.70000002,108386130.2019663,15,0,0.057299358330269445,-0.04449553537518147,0.3464997567052166
2022-06-19,Maryland,169788282.00000003,2022,6,24,6,2,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,152058115.1,160928397.0,151367133.60000002,158630586.63750002,12937921.663583204,159555828.98125,9188645.817259125,158509587.2153846,8704465.20151386,154241121.9346154,8792950.28246997,138034131.93269232,22168012.56115979,143817466.55,171654881.70000002,108630107.77122904,15,0,0.11660125398989662,-0.010874142823751654,0.5308146270495768
2022-06-26,Maryland,169627954.6,2022,6,25,6,2,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,169788282.00000003,167237091.09999996,145305604.20000002,158163936.7125,12330994.907634567,161451901.36875,9581198.208597643,159991863.5153846,8869443.017481415,154910056.52307692,9294244.89343518,139166335.83846155,22258996.350326754,143817466.55,171654881.70000002,108969875.40583333,15,0,-0.0009442783572074509,0.015785625920769153,0.5129805943855403
2022-07-03,Maryland,168924808.9,2022,7,26,6,3,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,169627954.6,159139094.29999998,136233550.3,158822954.5625,13011714.658576071,162539346.06875002,9997921.323946074,161398702.76923078,8832976.316909282,155502916.4923077,9729476.065368298,140272352.47692308,22317292.575348508,143817466.55,171654881.70000002,109305002.91519338,15,1,-0.0041452230067743345,0.17457783781270475,0.7763387437829974
2022-07-10,Maryland,168221663.20000002,2022,7,27,6,3,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,168924808.9,171654881.70000002,127161496.4,165099790.15,8702533.839087129,162750310.79375,10128166.48099882,162025100.42307693,9071100.132661456,156015888.8403846,10079416.635915006,141692114.53173077,21727586.38470947,143817466.55,171654881.70000002,109632584.26675823,15,0,-0.004162477403873988,0.10629849047760564,0.17199226276221413
2022-07-17,Maryland,173216758.49999997,2022,7,28,6,3,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,168221663.20000002,166991883.20000002,152395982.70000002,169140677.175,718335.3665799557,163885631.90625,10174488.223202003,161871056.47692308,8936262.259527791,156448973.5673077,10359683.76630014,142166862.0951923,22036151.216578767,143817466.55,171654881.70000002,109952743.16803278,15,0,0.029693531766246117,0.020192656758255767,0.47767519349606813
2022-07-24,Maryland,172047280.70000002,2022,7,29,6,3,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,173216758.49999997,143817466.55,154213595.4,169997796.3,2221444.8209461723,164080866.50625,10358193.602769187,163555853.77307692,8844311.62447173,157449069.57500002,10682602.529650532,143243675.04326922,22161072.01342228,143817466.55,173216758.49999997,110296569.33831522,15,0,-0.006751528028391962,0.014262543610250145,0.48845413744367083
2022-07-31,Maryland,168398689.3,2022,7,30,6,3,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,172047280.70000002,152058115.1,155587527.85000002,170602627.825,2408648.9993199427,164712791.19375,10709410.610812297,164896436.68076923,8696496.436481928,158608021.26346153,10563737.189563254,144329432.45865387,22162622.25670499,143817466.55,173216758.49999997,110630356.9672973,15,0,-0.021206911176713583,-0.0031145194327936165,0.4943681980027572
2022-08-07,Maryland,155643663.8,2022,8,31,6,3,-0.8660254037844385,-0.5000000000000004,-0.5680647467311556,-0.8229838658936566,168398689.3,169788282.00000003,156961460.3,170471097.925,2541511.2449282235,167785444.0375,6593091.820915516,165471074.55,8659177.81358726,159533371.43269232,10314687.3792074,145400774.80673078,21948600.31287011,143817466.55,173216758.49999997,110940939.39919356,15,0,-0.07574302123739862,-0.0747703902145227,0.41765037717825404
2022-08-14,Maryland,170001105.2,2022,8,32,6,3,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,155643663.8,169627954.6,147214262.3,167326598.075,8054381.150381614,168233637.625,5381833.864367533,164579272.45,9050306.0246135,160073071.3673077,9687479.197339304,146282578.35480767,21404205.5179893,143817466.55,173216758.49999997,111179991.4013369,15,0,0.09224558873433542,-0.018564331349036234,0.5240019841157642
2022-08-21,Maryland,167354556.8,2022,8,33,6,3,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,170001105.2,168924808.9,141914536.8,166522684.75,7404797.074416411,168260240.525,5391134.402056001,165414811.75,9007504.115787396,160753301.4096154,9741726.54980809,147406654.6778846,21076700.619025398,143817466.55,173216758.49999997,111492869.6662234,15,0,-0.015567830555492046,-0.02727578070927339,0.5312395606513785
2022-08-28,Maryland,169874500.29999998,2022,8,34,6,3,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,167354556.8,168221663.20000002,144339584.9,165349503.775,6561465.675600849,167976065.79999998,5368611.02030482,165084017.52692306,8836586.727893274,161731822.125,9024978.96516132,148523213.13750002,20549353.18895653,143817466.55,173216758.49999997,111788434.14841269,15,0,0.01505751351014295,0.008763791488726191,0.5223292683301788
2022-09-04,Maryland,143613037.4,2022,9,35,6,3,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,169874500.29999998,173216758.49999997,141611465.49999997,165718456.525,6826225.215903893,168094777.22500002,5402976.5721307555,165305757.30384618,8924184.196584806,162656308.89807692,8550366.62602931,149644096.99134615,20079473.142219458,143817466.55,173216758.49999997,112094150.28605263,15,1,-0.15459331950129052,-0.07729595992715255,0.4037405899638278
2022-09-11,Maryland,156839384.39999998,2022,9,36,6,3,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,143613037.4,172047280.70000002,152315124.10000002,162710799.92499998,12790050.370513711,165018699.0,10197944.594803305,165290031.9846154,8965289.572782619,162335791.99423078,9106028.587004112,150438436.3451923,18955699.939666543,143613037.4,173216758.49999997,112259170.63743456,15,0,0.09209711903217488,-0.07742138372874541,0.49772649282435877
2022-09-18,Maryland,165694956.4,2022,9,37,6,3,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,156839384.39999998,168398689.3,141913018.2,159420369.725,11955102.273381893,162971527.2375,9958142.595524263,165657821.93076923,8461128.386459164,162083704.57307693,9166096.406320151,151440764.7346154,17835658.351135142,143613037.4,173216758.49999997,112491359.25078125,15,0,0.056462680173590574,-0.009916672911292945,0.5466830450420515
2022-09-25,Maryland,164059545.3,2022,9,38,6,3,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,165694956.4,155643663.8,145837844.20000002,159005469.625,11611832.415401869,162177486.7,9366780.131012332,165342950.73076922,8370285.394912231,162667407.12307692,8878887.853566052,152567028.79423076,16801817.784852263,143613037.4,173216758.49999997,112767025.55725388,15,0,-0.009870011348154684,-0.03423088803634866,0.5640662482792793
2022-10-02,Maryland,162221244.75,2022,10,39,6,4,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,164059545.3,170001105.2,151946476.9,157551730.875,10057474.564250913,161635093.7,9076195.32947186,164914611.55384615,8274664.316411086,163156657.16153848,8574961.170183677,153704847.6576923,15459812.413302653,143613037.4,173216758.49999997,113031419.98891751,15,0,-0.011205081341890133,0.12957185285463502,0.7668322734465005
2022-10-09,Maryland,160382944.2,2022,10,40,6,4,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,162221244.75,167354556.8,163393657.35,162203782.7125,3847476.344970655,162457291.31875002,8747893.795681529,164398952.77307695,8212574.834057861,163212026.59807694,8563652.383484317,155058818.91442308,12784879.953989523,143613037.4,173216758.49999997,113283675.50051281,15,0,-0.01133205797325143,0.02259355845826705,0.05825514800402454
2022-10-16,Maryland,157264031.50000003,2022,10,41,6,4,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,160382944.2,169874500.29999998,150518690.10000002,163089672.66250002,2295553.839834221,161255021.19375,8207224.008588418,163795974.38846153,8196265.6974118985,162833515.43269232,8458158.577193713,155228603.6951923,12796043.68615979,143613037.4,173216758.49999997,113523977.89183673,15,1,-0.0194466607129411,-0.050882205971599315,0.0605214285644009
2022-10-23,Maryland,154739355.39999998,2022,10,42,6,4,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,157264031.50000003,143613037.4,151339044.29999998,160981941.4375,2897652.5112984977,159993705.53125,7905748.433079894,162568841.54230767,7855381.626234182,163062347.6576923,8210916.3403088,155401193.75673077,12761089.905744117,143613037.4,172047280.70000002,113746008.62081218,15,0,-0.016053741443096903,-0.05680979965510147,0.05430444195178574
2022-10-30,Maryland,151763864.1,2022,10,43,6,4,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,154739355.39999998,156839384.39999998,160781639.4,158651893.9625,3315163.152687021,158101812.41875,6957524.412529718,161237462.67307693,7576833.575100243,163066949.67692307,8206027.242612989,155554467.14519233,12703110.809996095,143613037.4,170001105.2,113953045.72575758,15,0,-0.019229053218609793,-0.06446369380358241,0.05296765862348862
2022-11-06,Maryland,154810733.85,2022,11,44,6,4,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,151763864.1,165694956.4,170224234.50000003,156037548.8,3666806.4222388095,159120665.75625,4792710.417426223,159957860.7346154,7670728.088252967,162714467.6423077,8493357.593948444,155701278.88173077,12612273.633566285,143613037.4,170001105.2,114143049.83819096,15,0,0.020076384902748323,-0.03474316036405567,0.44557367518252433
2022-11-13,Maryland,157857603.6,2022,11,45,6,4,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,154810733.85,164059545.3,151314393.65000004,154644496.2125,2250676.9135495564,158867084.4375,4980638.980026662,159893789.20000002,7713127.801150226,162236530.82500002,8577887.739418946,156618928.7769231,10578164.636571111,143613037.4,170001105.2,114346388.25825001,15,1,0.01968125642342211,0.0037743665499250234,0.05690064663737893
2022-11-20,Maryland,156895971.79999998,2022,11,46,6,4,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,157857603.6,162221244.75,154619702.9,154792889.2375,2488014.717884497,157887415.3375,4146746.680170858,158959673.69230768,7097845.140334614,162187242.72115386,8600050.418737298,156782363.82692307,10529337.559728986,143613037.4,169874500.29999998,114562861.96641791,15,0,-0.006091767378128443,0.013937090499215099,0.03652601505033681
2022-11-27,Maryland,161803867.59999996,2022,11,47,6,4,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,156895971.79999998,160382944.2,160928397.0,155332043.3375,2697405.7615900002,156991968.65,3313214.4525344046,158155167.15384614,6645322.10610716,161619592.3403846,8435650.868601415,156888687.63846153,10501460.928238079,143613037.4,169874500.29999998,114772431.8170792,15,1,0.03128120973211623,0.06615542876125269,0.11354182442469041
2022-12-04,Maryland,163655733.95,2022,12,48,6,4,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,161803867.59999996,157264031.50000003,167237091.09999996,157842044.21249998,2931449.1394605795,156939796.50624996,3221113.3295734813,157534349.25384614,5779875.453082398,161420053.27884614,8364549.900503486,157205961.9346154,10393315.593373794,143613037.4,165694956.4,115004113.76674877,15,0,0.011445130314054586,0.05713428184230507,0.2012880350663515
2022-12-11,Maryland,165507600.3,2022,12,49,6,4,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,163655733.95,154739355.39999998,159139094.29999998,160053294.23749998,3205818.7373169307,157348895.225,3864465.462714921,159076095.1423077,4219510.288571852,162183063.56346154,7560827.421418892,157733311.62019232,9996438.473178137,151763864.1,165694956.4,115242602.10098039,15,0,0.011315621550820776,0.04846137611074197,0.30155436185949136
2022-12-18,Maryland,159337881.70000002,2022,12,50,6,4,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,165507600.3,151763864.1,171654881.70000002,161965793.4125,3702683.9904729906,158379341.325,4819623.08124048,159742880.98076922,4511399.865398292,162700351.45576924,7295843.994179451,158470736.6951923,9068253.382234551,151763864.1,165694956.4,115487797.21414635,15,0,-0.037277554558320714,0.01556387886817645,0.0455517191267798
2022-12-25,Maryland,166936861.20000002,2022,12,51,6,4,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,159337881.70000002,154810733.85,166991883.20000002,162576270.8875,2635760.7375043323,158954157.11249998,4592343.987806751,159253875.2346154,4141868.7560726483,162298412.9826923,7176630.170781006,158604234.75288463,9028079.034757135,151763864.1,165507600.3,115700661.70194174,15,1,0.04769097856031057,0.031723553189034304,0.0825041771900743
2023-01-01,Maryland,150104015.60000002,2023,1,52,6,1,0.49999999999999994,0.8660254037844387,6.432490598706546e-16,1.0,166936861.20000002,157857603.6,143817466.55,163859519.2875,3300148.441440523,160850781.75,4323905.87208927,159475207.22692308,4482910.959193519,162194909.3903846,7085520.443594158,158848912.94134614,9079019.779410947,151763864.1,166936861.20000002,115948179.57391304,15,1,-0.10083360546616049,-0.08280625446426626,-0.035243906280756576
2023-01-08,Maryland,151115197.95,2023,1,1,6,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,150104015.60000002,156895971.79999998,152058115.1,160471589.70000002,7657959.364396368,160262441.96875,5439469.359593535,158543112.67692307,5083814.145527888,161471032.72500002,7327726.062187935,158743460.7826923,9149217.213376254,150104015.60000002,166936861.20000002,116112390.32403848,15,0,0.0067365442953544186,-0.08695916274486659,-0.037246482918966706
2023-01-15,Maryland,152126380.29999998,2023,1,2,6,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,151115197.95,161803867.59999996,169788282.00000003,156873489.1125,7880955.469681733,159419641.2625,6316883.38290786,157830209.11923078,5441537.183852158,160813091.75384614,7464064.546288999,158631032.66057694,9207280.303897493,150104015.60000002,166936861.20000002,116279867.87248804,15,0,0.006691466931966428,-0.04525917705858418,0.03336713388536916
2023-01-22,Maryland,147502187.40000004,2023,1,3,6,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,152126380.29999998,163655733.95,169627954.6,155070613.7625,7953798.892922327,158823442.325,6796009.672062468,157435005.18076923,5667940.610668877,160001923.36153844,7203628.66265132,158725496.46826923,9112562.304923955,150104015.60000002,166936861.20000002,116450565.5507143,15,1,-0.0303970481048772,-0.11641930763701203,0.03937334910147139
2023-01-29,Maryland,147866864.39999998,2023,1,4,6,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,147502187.40000004,165507600.3,168924808.9,150211945.3125,1986232.901387227,157035732.3,7718445.933776939,156878299.95,6277419.727594282,159057881.31153846,7170182.1824410055,158832951.2875,8941785.86946739,147502187.40000004,166936861.20000002,116597729.63530806,15,0,0.0024723497761494073,-0.014904006338921971,0.024437367631642504
2023-02-05,Maryland,156180976.1,2023,2,5,6,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,147866864.39999998,159337881.70000002,168221663.20000002,149652657.5125,2314584.750812051,155062123.60625002,7802046.617410744,156578530.7423077,6625407.5178579865,158268195.73846152,7230663.297262348,158900783.58557695,8842511.388244793,147502187.40000004,166936861.20000002,116745225.55400944,15,0,0.05622701024828136,0.03352262524697314,0.10288369341111037
