Date,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Florida,Georgia,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Nebraska,Nevada,New Hampshire,New Mexico,New York,North Carolina,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2020-06-28,132320128.4,135096231.10000002,69082980.10000001,550818407.0,116567564.6,61324731.699999996,455034694.70000005,244150499.89999998,206700072.20000002,146009547.1,77381430.9,59540738.0,109608394.60000001,107808977.9,32666216.900000002,108601123.8,120778035.0,203494178.60000002,108051410.9,83644913.5,128509528.19999999,41430550.6,64796346.7,38520872.2,45735526.5,305546964.29999995,234828042.70000002,247324697.3,90695834.9,75752558.0,241926052.0,17784393.1,126408581.80000001,20706381.0,162325745.89999998,558015179.1,57756299.6,13067928.600000001,190019011.60000002,124796648.10000001,46802342.099999994,105545957.0,16040049.7
2020-07-05,132312334.60000001,136727796.95000002,69982932.6,553673642.2,115792981.55,60210785.449999996,436790262.65000004,239671686.29999998,205646398.5,145132556.05,78505732.30000001,59980479.75,110830619.15,112675398.15,31848534.3,106662470.0,118971134.3,199727098.4,109444601.9,84473918.6,128223532.89999999,41667891.95,64900051.2,37873746.75,45820376.55,296603621.29999995,231318579.8,244454137.9,92547967.65,75494976.8,238033449.14999998,17645580.25,124224232.60000001,20172371.4,162501079.34999996,567791356.0,56264045.150000006,12789545.0,187767541.55,122589483.75,48074598.849999994,107051078.6,15788030.149999999
2020-07-12,132304540.80000001,138359362.8,70882885.1,556528877.4,115018398.5,59096839.199999996,418545830.6,235192872.7,204592724.8,144255565.0,79630033.7,60420221.5,112052843.7,117541818.39999999,31030851.7,104723816.2,117164233.6,195960018.2,110837792.9,85302923.7,127937537.6,41905233.3,65003755.699999996,37226621.3,45905226.6,287660278.3,227809116.9,241583578.5,94400100.39999999,75237395.6,234140846.29999998,17506767.400000002,122039883.4,19638361.8,162676412.79999998,577567532.9000001,54771790.7,12511161.4,185516071.5,120382319.4,49346855.6,108556200.19999999,15536010.6
2020-07-19,133548791.3,135991552.6,71755452.19999999,566344439.3000001,119223162.4,60398186.5,428211673.7,251597266.5,206801534.7,146675199.0,76522154.0,57934641.6,110998494.4,107757841.2,34398251.400000006,112171285.60000001,121563171.2,205059563.5,106131720.8,84440405.8,128088848.3,40208538.3,66949515.3,38178047.5,47877362.5,301434293.20000005,239036601.89999998,248164572.6,93341989.5,77462421.39999999,245054945.39999998,17530223.6,129859708.7,20270768.7,168284776.0,586136878.3,58560317.1,13160168.1,191619754.3,126359720.8,48445591.4,106809376.0,16371052.5
2020-07-26,132657648.5,132190420.9,70313070.5,563610656.6999999,115636419.7,58895237.300000004,417570225.3,248674782.1,198012496.29999998,140947398.0,72772272.9,55812175.1,107452067.4,105961502.30000001,34256703.6,108600663.0,121049651.0,197142081.39999998,102315870.9,83261697.3,124167502.10000001,38142813.099999994,65194968.5,37873621.900000006,44376192.4,293590908.40000004,230211946.20000002,236520987.20000002,89731977.5,77350341.3,236671014.2,17701063.5,124835596.3,19649057.0,162653533.70000002,558759619.6,55499838.0,13076993.6,183961729.5,127771348.19999999,46086420.4,103471927.2,16038079.3
2020-08-02,126049741.45,130087932.55000001,66956260.150000006,534068037.54999995,109492570.5,56488765.55,424630290.5,232342949.39999998,191737804.35,132639397.6,69366879.05000001,53245954.3,102799359.45,105120664.55000001,30549821.950000003,102143825.15,114059550.9,183416599.1,97694170.2,80111791.0,115768877.85,37311084.75,62884976.5,35113799.6,42718927.15,277660484.95000005,213323920.8,223667991.35000002,87412508.9,71272452.7,223249474.5,16617144.75,115377204.35,18047252.55,154541661.15,536373554.5,52291384.1,12039841.6,173685489.1,119579941.69999999,44314383.95,97355171.2,14532163.35
2020-08-09,119441834.4,127985444.2,63599449.800000004,504525418.40000004,103348721.3,54082293.8,431690355.7,216011116.7,185463112.4,124331397.2,65961485.2,50679733.5,98146651.5,104279826.8,26842940.3,95686987.3,107069450.8,169691116.8,93072469.5,76961884.7,107370253.6,36479356.4,60574984.5,32353977.299999997,41061661.9,261730061.5,196435895.4,210814995.5,85093040.3,65194564.1,209827934.8,15533226.0,105918812.4,16445448.1,146429788.6,513987489.40000004,49082930.2,11002689.6,163409248.7,111388535.2,42542347.5,91238415.2,13026247.399999999
2020-08-16,129391588.75,135135900.05,68206920.69999999,552098261.55,111459441.55000001,56593885.9,411357406.55,238123046.4,192355170.6,135317990.3,70560380.5,54296041.0,105332502.95,112088716.19999999,30645909.6,99662904.19999999,114071673.9,183853331.3,96487701.05000001,83011577.6,118141969.25,37814893.25,64460487.349999994,34940626.7,44215893.7,273871133.5,217185473.05,227357612.45,90799080.95,72397024.9,224513982.7,16313612.7,117963740.8,18319150.650000002,159573572.5,563871631.8,52549844.25,11881226.3,173648481.55,117429437.0,45484981.7,97817933.15,14458943.9
2020-08-23,131642694.8,135396922.10000002,70270226.89999999,586280791.9,116517360.6,56648743.7,432183858.90000004,245783094.5,198010028.39999998,140948982.5,73771597.10000001,54631652.5,107156717.7,117579800.7,32438671.3,103139792.9,116069139.9,190621388.6,100912473.5,85014742.7,121890878.7,38450856.5,66356209.6,36552859.3,46196595.1,278739405.4,222834290.7,235466938.8,90109169.8,75260646.30000001,232430387.0,16266952.8,120757152.0,19444087.4,162518556.0,594962351.0,55895034.9,12018680.799999999,178591805.79999998,122110121.5,45580541.699999996,101400233.89999999,15464858.600000001
2020-08-30,128713002.0,135895402.9,69321236.8,577902644.1,114589945.6,56701167.7,498199308.5,243810935.5,202292392.0,141686410.79999998,73745120.30000001,54662599.1,106359010.5,113353058.60000001,31354861.299999997,103695375.60000001,114640151.60000001,190178820.4,101213004.39999999,82928450.1,121102970.2,38965935.199999996,66872972.800000004,35836628.9,45094273.7,276545914.3,233981320.7,234735308.1,90142387.2,76088845.6,229315041.7,16170663.9,126932493.9,18701634.9,160376685.0,587830950.8000001,55317886.400000006,11781951.5,182383627.1,124259318.1,45367765.300000004,101921349.5,14990102.8
2020-09-06,109022481.6,111821589.7,58021179.800000004,446322188.5,91717704.80000001,49722500.2,385408868.9,201281094.7,169341635.7,115649156.4,59036831.3,46767766.4,90103077.4,94376732.6,24780924.0,88660395.4,98116057.10000001,156307498.0,83420523.60000001,71994582.2,97937045.1,32422202.3,51924422.1,29766584.3,36835605.6,241490835.1,184957410.2,194908906.1,76848767.3,59559349.400000006,197142390.1,14421601.4,99428919.5,14295836.6,132141057.7,461755209.1,42266558.699999996,10245582.5,152055733.1,104104167.2,40027527.3,84231045.8,11651381.4
2020-09-13,136107161.5,136071647.6,71111068.55,563782675.75,113434109.55000001,57656966.1,402891696.9,248341472.3,196819632.7,139204135.95,71318930.6,55041470.25,109681650.4,117981705.95,31875459.8,102900774.85,117887994.44999999,184266786.0,96768403.35,87483992.7,120646628.9,38063211.25,65576343.35,36062186.3,44616110.5,281168692.3,224117178.45,234327089.2,91497815.6,74667474.69999999,229290410.95,16925114.55,122975251.5,18716268.549999997,166768245.7,578263708.85,53093838.5,12120627.5,178715158.2,121807680.45,47969985.0,97231913.45,15005337.649999999
2020-09-20,129079259.8,130208124.9,68622671.7,546802449.0,109526976.69999999,52199488.199999996,401149841.8,235833613.29999998,187393954.2,136103330.4,68574621.80000001,53610089.3,106393443.8,110526069.0,29477979.0,99489149.80000001,109099052.60000001,177142088.2,94896309.9,85302067.5,118825053.9,36809613.199999996,62159596.699999996,33158475.099999998,43001754.6,259300455.20000002,213160624.89999998,226091818.1,88421652.5,66947711.699999996,218799935.3,14909112.4,114240209.39999999,17797391.8,162000007.4,552604068.7,51048791.4,10928516.2,168928097.1,111632321.5,43912689.699999996,93763065.89999999,14227153.399999999
2020-09-27,127614100.1,127220753.8,64905092.0,536372040.3,107762178.2,52925030.1,402325924.5,235304027.20000002,184003042.20000002,134674308.6,67464350.7,52805520.800000004,102811444.2,106003069.39999999,28839966.7,99204981.0,109181659.19999999,178833439.89999998,93622893.2,80731913.4,115422362.0,36614698.8,61668977.300000004,33508106.5,41678895.199999996,262863201.2,213896721.7,224932590.20000002,85283479.5,66149796.4,216568175.29999998,15194352.700000001,114367164.8,17283572.2,153161315.3,535440642.9,50455449.9,11274683.9,168797589.6,108526971.4,43194334.0,93904748.7,13709820.0
2020-10-04,127760093.55,131624639.15,65815414.150000006,534569084.05,106438630.8,53739128.15,408576628.1,234305042.4,187990919.55,134611301.05,68905450.25,53836283.1,104226720.5,108428710.19999999,28442052.75,97641575.05,109544013.6,178997403.89999998,97211500.95,80625974.0,116018458.2,37052581.7,62383137.55,34087053.4,42895764.2,264485572.2,214181142.7,225585763.45,86436798.25,71768471.2,217322105.05,15581740.7,114793318.3,17263282.799999997,153872541.95,534725809.85,51898442.599999994,11263419.0,171980459.75,118223729.65,44929827.4,96793997.3,13625928.25
2020-10-11,127906087.0,136028524.5,66725736.300000004,532766127.8,105115083.39999999,54553226.199999996,414827331.70000005,233306057.6,191978796.9,134548293.5,70346549.8,54867045.4,105641996.8,110854351.0,28044138.8,96078169.1,109906368.0,179161367.89999998,100800108.7,80520034.60000001,116614554.4,37490464.6,63097297.8,34666000.3,44112633.2,266107943.20000002,214465563.7,226238936.7,87590117.0,77387146.0,218076034.8,15969128.7,115219471.8,17242993.4,154583768.6,534010976.8,53341435.3,11252154.1,175163329.9,127920487.89999999,46665320.8,99683245.89999999,13542036.5
2020-10-18,122464549.6,130530705.5,64996749.3,535362222.1,103854517.7,50287285.400000006,408146193.20000005,223960845.9,182486649.0,129107106.0,66751333.1,52216444.1,100459116.4,104986483.7,28172231.599999998,94137273.9,104434741.5,169329451.79999998,91361911.3,78326190.0,114326213.9,35869569.800000004,60246780.9,32058521.7,42993936.300000004,246736837.9,206647392.9,217012144.4,85645823.9,65409368.8,209727399.79999998,14269881.0,111258894.0,16674281.0,151088439.4,537675845.5,49473220.9,10964926.4,163050881.9,106590823.60000001,41723664.9,91154751.2,13060878.899999999
2020-10-25,121301024.5,125675791.7,62410736.4,529163244.1,101886131.2,51161592.7,404464567.2,224262382.70000002,176608689.79999998,127075612.7,64181268.5,50123547.800000004,99021954.3,103272851.6,26759991.4,94352307.0,103649446.0,169076115.4,88195717.4,76949398.9,110115923.0,34697054.0,58891008.7,31626287.5,40888288.699999996,247228482.7,207366034.7,212195347.9,80946231.80000001,64629346.7,207682355.0,14485540.1,109199832.0,15660179.0,149058214.6,517086066.70000005,48951557.800000004,10672287.4,165623747.6,104835484.39999999,41389497.3,87616974.9,12396055.1
2020-11-01,121893687.7,126598585.25,63404816.666666664,526323040.2666667,102597877.51666667,51425438.21666667,403280618.1333333,224102304.05,180125382.91666666,128340276.3,65206129.083333336,50817132.63333333,99816658.89999999,105093842.56666666,27074089.7,94996094.93333334,104490204.88333334,170966536.3,89340798.4,77749527.06666668,111363278.01666667,35118689.63333333,59280319.233333334,31939633.150000002,41476751.88333333,250251139.58333334,207644300.38333333,215013551.73333335,82558432.98333333,65298307.550000004,209768554.06666666,14581109.65,109955189.43333334,16014044.416666666,149571310.56666666,522784486.98333335,48779992.28333334,10772361.1,165974061.08333334,106288809.61666666,42048599.766666666,89154279.28333335,12603226.433333334
2020-11-08,122486350.89999999,127521378.8,64398896.93333333,523482836.43333334,103309623.83333334,51689283.733333334,402096669.06666666,223942225.4,183642076.03333333,129604939.9,66230989.666666664,51510717.46666667,100611363.5,106914833.53333333,27388188.0,95639882.86666666,105330963.76666667,172856957.2,90485879.4,78549655.23333333,112610633.03333333,35540325.26666667,59669629.766666666,32252978.8,42065215.06666666,253273796.46666667,207922566.06666666,217831755.56666666,84170634.16666667,65967268.4,211854753.13333333,14676679.2,110710546.86666666,16367909.833333334,150084406.53333333,528482907.26666665,48608426.766666666,10872434.8,166324374.56666666,107742134.83333334,42707702.233333334,90691583.66666667,12810397.766666666
2020-11-15,123079014.1,128444172.35,65392977.199999996,520642632.6,104021370.15,51953129.25,400912720.0,223782146.75,187158769.15,130869603.5,67255850.25,52204302.3,101406068.1,108735824.5,27702286.3,96283670.8,106171722.65,174747378.1,91630960.4,79349783.4,113857988.05,35961960.900000006,60058940.3,32566324.450000003,42653678.25,256296453.35000002,208200831.75,220649959.4,85782835.35,66636229.25,213940952.2,14772248.75,111465904.3,16721775.25,150597502.5,534181327.54999995,48436861.25,10972508.5,166674688.05,109195460.05000001,43366804.7,92228888.05000001,13017569.1
2020-11-22,124645965.39999999,126324974.6,64469134.6,521507021.7,104943496.6,53017863.7,428095160.3,229627656.29999998,190376092.79999998,133432689.89999999,67064477.099999994,52763617.5,103523877.2,107565397.8,26885825.1,98100246.7,106618338.60000001,175298865.9,94588918.7,78777516.1,115585927.60000001,37326192.9,58341571.7,32459420.1,41377704.9,257463052.7,210278427.5,222840501.4,85284484.7,66592956.7,218627512.1,14731989.600000001,111742858.7,16721167.299999999,152893005.6,539488247.5999999,49897853.699999996,10874180.4,168158834.7,112227699.6,41861133.6,94058185.60000001,12776668.399999999
2020-11-29,118491656.0,119295867.89999999,62518777.7,471884848.7,94796795.6,53722581.4,373685633.3,216485518.0,176420194.2,128159889.39999999,61554063.3,51187350.4,98671875.0,99539467.39999999,26273515.900000002,97386230.3,105979943.4,171246210.60000002,90436876.3,74642425.0,109778470.60000001,34296044.4,53400289.1,32125005.1,36433804.7,260037359.4,195949554.4,206662430.20000002,81307553.5,62889297.900000006,210388605.1,15360321.600000001,106117750.9,15436614.899999999,145806794.9,496499364.8,46779679.5,10819020.0,163619179.0,105174025.0,40189418.5,90350458.1,11916095.9
2020-12-06,113111903.64999999,117037534.8,60691311.35,466890538.7,97410157.19999999,50923311.5,392874710.55,207317266.89999998,181618267.3,122348135.45,63541026.2,50933567.3,96756636.25,99036797.2,25094134.950000003,92535533.2,101414247.35,163970533.2,87970413.15,72407382.1,107212971.0,34886389.849999994,53992056.45,30230933.4,38609578.900000006,248171466.7,194270535.85,204811104.25,80724229.9,62824450.5,203704594.2,14271867.299999999,103253192.85,15669319.15,140213660.15,484626939.4,45317695.75,10253462.850000001,159083658.4,106652560.05,42546236.0,87310362.3,12135343.85
2020-12-13,123151242.05000001,128381997.19999999,66988966.400000006,529978280.5,110704611.3,55367956.05,401763318.5,227091731.45,197513721.75,135910191.95,70514066.3,54423548.15,104923369.0,111763116.5,29718858.45,100584077.7,113273597.4,185639991.2,97182995.6,79140748.69999999,119072960.25,37528675.75,61331093.55,35100799.25,42847582.400000006,277834840.95,214085988.34999996,228437471.5,86921217.3,70261018.85,226096102.8,16237197.3,114790940.55000001,18290109.8,155719895.45,547915844.0,51567938.400000006,12088277.899999999,174900798.35000002,115422716.85,45195520.4,98924966.85000001,14260355.7
2020-12-20,122244235.89999999,123308775.5,63362784.599999994,505770196.2,104443757.6,53144299.9,418158146.90000004,226573996.89999998,191245120.4,133118910.80000001,67615054.8,52936445.7,100865901.8,103692117.8,27075288.5,97236199.8,107378984.10000001,179747535.79999998,97675929.4,75204508.2,116101348.89999999,37398969.5,55959938.3,32669917.0,41418275.400000006,254085288.5,211981451.29999998,221969823.1,81442286.5,68988949.5,216383075.2,15210313.7,111763891.8,17144204.6,151754623.2,524094562.79999995,51023829.8,10830189.7,168096272.5,116309572.0,40782924.4,96028971.3,12978665.100000001
2020-12-27,115522663.3,117662825.2,63040187.6,474551685.6,99610493.8,54173404.1,396895270.59999996,214648293.70000002,182005350.5,130197785.9,62352024.199999996,52101710.5,99073802.10000001,96683773.4,27093728.8,98295540.69999999,107240559.69999999,175213629.3,91777387.2,74054030.5,113912367.0,35679774.800000004,53278906.8,33244408.3,38397644.4,258533686.9,192971374.5,211281604.4,79754543.0,64198266.9,214323880.1,15734816.4,103647586.2,16142224.200000001,146242222.3,499021080.6,49514486.0,11761643.9,160600535.8,107114656.3,39476417.3,93388621.19999999,12368153.8
2021-01-03,130809380.5,131162678.35,69801878.55,538775538.6,111504182.05,58292678.5,435927792.79999995,243505746.75,198948054.3,141030375.05,71000206.75,56454862.35,108187073.15,108595127.0,31646271.35,105894271.75,118150933.69999999,191651387.0,101108812.7,81021565.0,123245369.15,38403774.25,61308717.3,36872797.1,42940713.349999994,280191719.65000004,226371697.3,234826118.35,88751944.5,75801104.1,234128597.95,17452086.2,120375710.15,18854534.1,163086955.60000002,556295852.3,54454367.2,12612884.899999999,180310502.60000002,124819097.4,45032405.199999996,102079016.1,14416632.55
2021-01-10,146096097.7,144662531.5,76563569.5,602999391.6,123397870.3,62411952.9,474960315.0,272363199.8,215890758.1,151862964.20000002,79648389.30000001,60808014.2,117300344.2,120506480.6,36198813.9,113493002.8,129061307.7,208089144.7,110440238.2,87989099.5,132578371.3,41127773.7,69338527.8,40501185.9,47483782.3,301849752.40000004,259772020.10000002,258370632.29999998,97749346.0,87403941.3,253933315.79999998,19169356.0,137103834.1,21566844.0,179931688.9,613570624.0,59394248.4,13464125.899999999,200020469.4,142523538.5,50588393.099999994,110769411.0,16465111.299999999
2021-01-17,115816663.9,123411182.9,61751788.5,488099008.09999996,100352533.3,50424393.1,404563342.0,214238532.3,176009847.8,128577177.39999999,61756295.4,49405362.9,99316227.60000001,99444705.4,27089362.9,94368590.60000001,105181889.69999999,172757738.1,89602683.1,73378113.5,107281946.4,33822415.9,55590849.800000004,32167009.6,40053651.5,250502307.6,198861442.39999998,211318771.8,80475327.2,63206424.7,209376109.70000002,14687264.399999999,105451569.69999999,15851076.899999999,145423790.0,492394555.4,47076790.0,10703796.0,159488852.9,106760567.2,41657172.699999996,88841230.0,12324835.5
2021-01-24,113870547.8,118460351.10000001,59692624.3,475172742.7,98388621.1,48601548.0,396317574.3,208876209.79999998,173498389.0,124676972.2,63355695.8,49264080.800000004,95310487.7,95771376.7,26264300.6,92456852.10000001,101011303.9,164797690.7,88667427.0,71537283.6,106374643.7,33565602.300000004,54377455.9,31240084.5,38188272.9,241055112.2,194192189.79999998,206193705.9,78059157.2,62798389.7,197658987.5,14649492.0,101756190.3,15560399.0,140867015.5,481922319.7,46429621.199999996,10635882.5,156698362.4,105331133.8,38830024.9,87496019.0,12243266.6
2021-01-31,115802737.5,119030150.7,60629838.0,476419789.8,99306859.8,49340662.6,407009773.40000004,212596582.6,178906159.9,127354830.9,64409989.699999996,50249196.699999996,96229501.3,96830454.2,26116338.099999998,93789248.2,101284679.7,168703716.9,90183510.39999999,71007272.19999999,107265091.1,34362095.800000004,54141628.5,31471486.1,37947498.5,245213128.5,194920348.2,210181156.4,79728180.8,63397751.7,203994430.6,14322677.0,102663344.8,15736581.2,141317750.3,494403061.7,47480593.800000004,10799388.8,160272674.4,106648446.0,39954308.900000006,91152283.9,12380808.5
2021-02-07,134697460.0,144090338.5,70271403.1,552679134.7,113113760.39999999,56650298.9,456177067.5,247764853.1,205547366.1,143657223.9,79067028.2,59355868.2,112421501.6,115298734.6,29137324.4,102050026.0,111117669.10000001,187527660.0,103977710.5,80162039.4,130134582.2,41669746.099999994,66299297.099999994,35119245.1,46213010.4,265315458.0,234669454.0,241188312.5,94001880.60000001,77119513.60000001,228313605.0,16583193.899999999,123593132.10000001,18812182.599999998,166154761.1,562123904.9,56007115.4,11912435.0,187739402.8,124200173.30000001,47731132.5,104492143.8,14533146.9
2021-02-14,115644582.39999999,123255297.4,63052100.0,485051220.6,98307861.0,48445497.3,417646269.8,210672516.6,173567181.4,125762666.6,63001779.5,49473048.800000004,97978469.10000001,101323999.2,27211331.299999997,91850610.5,101586369.5,166337862.39999998,86753736.4,72133584.10000001,105721019.2,33478485.700000003,57221257.800000004,31543624.5,40163112.4,245769665.5,193478579.0,209649079.9,84187147.10000001,63689992.7,204289441.1,14493827.1,104817841.10000001,15643629.5,143265220.70000002,498618693.2,47015915.300000004,10792892.1,155848250.2,106007768.7,40975558.300000004,87410704.1,11857724.8
2021-02-21,112186374.5,122351716.69999999,56331935.5,482836202.2,97443598.9,48419982.3,416763943.5,206944928.10000002,174743017.1,124536406.8,64439883.300000004,48029085.1,92934125.1,93576881.8,26945072.2,92005609.9,101300591.9,166888781.89999998,88350365.5,65114278.3,104928173.0,33873493.0,56002331.699999996,31847487.2,38223577.8,240380606.6,197170474.9,205054556.10000002,73866344.5,63403369.5,200342851.0,14463611.6,102379032.5,15564949.5,138443610.7,505144380.4,46635433.300000004,11079749.5,157894230.20000002,105673903.7,39287973.199999996,89602439.7,12206507.1
2021-02-28,124158003.39999999,124760493.7,65438139.6,514375628.90000004,101868949.8,50433783.699999996,437229448.3,225430197.6,182399000.6,129668749.5,67613100.3,52003515.800000004,99976448.5,105990169.3,27028027.9,94576325.5,104298974.5,171250580.9,92126305.6,77157318.7,113346368.2,36015324.099999994,57822289.9,32073494.8,39600956.8,248778098.2,205260322.1,215469980.10000002,85254958.7,66943352.2,208783567.5,14868786.299999999,108628106.69999999,16320595.4,152040541.4,544512376.5,49120500.0,10854414.4,163796228.70000002,111021561.3,41951629.1,92603138.7,12722268.1
2021-03-07,115331048.0,119728725.19999999,61067744.9,479823371.0,99516019.1,51177327.8,407668716.9,208934978.8,175411413.60000002,124091850.0,61085596.2,50868820.0,97850318.6,96612059.0,26270826.7,91957430.8,100200811.5,167656813.3,90331995.9,72374352.5,108200137.0,34043332.2,56399456.2,31933909.3,38562490.2,248280769.1,197454738.29999998,206189547.5,79645363.0,65702534.6,203326021.2,14645229.7,105691762.9,15773716.9,144863751.29999998,485954921.4,46487223.199999996,11494780.9,161285295.3,108217572.2,40991524.599999994,88536900.89999999,12255352.4
2021-03-14,173588037.64999998,175591665.4,89458652.9,729654616.5999999,146519301.05,73536976.1,589171335.25,318786572.65,262166902.00000003,177971828.1,91877103.95,71121947.69999999,139910294.65,151260703.64999998,37060223.5,135011891.4,147695818.45,237877999.60000002,123283967.35,83097816.3,155129502.9,40365343.5,83311438.1,44447527.0,57490086.4,353433062.4,294990738.45,303560250.90000004,117754927.30000001,92795755.35,295526897.65000004,20527355.1,155657068.95,22601919.5,208273109.85,736575580.1999999,68507425.6,14609259.200000001,235563968.25,150182918.2,58763222.64999999,125067806.45000002,17799076.8
2021-03-21,138119750.0,144705320.5,71996986.8,535505288.4,105019246.8,59840727.699999996,500049042.4,252912762.6,207344505.5,150386321.4,73557243.60000001,59205729.400000006,115326864.8,119445818.3,30670986.0,112804604.3,125122200.19999999,197126612.4,104974233.7,84883463.2,130041835.0,38636850.699999996,64935937.099999994,38079479.6,46714557.4,298280258.3,231871132.60000002,244453800.9,94265847.7,74480606.69999999,240470032.6,18108324.7,124498178.8,17838605.900000002,167121384.1,593057395.8000001,54636093.5,12539025.6,188758958.4,123748906.30000001,49317076.9,104751734.6,13373539.399999999
2021-03-28,124801755.5,125617567.8,64565241.0,488584341.90000004,99085283.39999999,53057117.3,458062674.6,232747665.8,174024961.0,130329187.60000001,65324666.5,52129781.9,103167419.5,102299326.10000001,26865894.8,98218067.39999999,108325975.89999999,175334447.79999998,92657849.8,73043661.3,115232279.5,35500363.400000006,55694462.0,33192865.9,40996188.199999996,252738721.79999998,214576034.4,218687883.4,86437960.1,66604606.900000006,211715951.29999998,15849364.2,114332167.39999999,16660801.5,152222936.1,530931011.90000004,49923058.1,11222142.899999999,173111525.0,109799217.10000001,43325117.5,91098857.2,12786513.4
2021-04-04,131843894.8,140912771.70000002,68515096.7,536621575.4,104844288.5,55135293.199999996,452821844.2,242501063.5,196802111.29999998,135173535.4,73011509.6,55653198.7,108849186.2,111799498.2,28185004.4,99821595.10000001,111306105.69999999,178056650.0,94421283.1,78613964.2,124240001.0,39830293.8,62557191.0,33779494.1,43942929.0,260397143.60000002,218644432.7,230104965.5,90092014.39999999,72067411.8,219439092.1,16257945.9,119123090.10000001,17655542.299999997,160816224.2,532237092.7,52632057.5,11275936.600000001,178524304.7,116874861.3,45228377.5,97437646.9,13424498.899999999
2021-04-11,150209238.5,155493045.0,80327966.2,622923227.6,129578193.69999999,65723602.4,495492035.2,274063879.0,235170641.8,166676546.0,86352759.3,65793575.800000004,125646304.4,125522124.6,36680245.400000006,120566973.3,130187265.9,234922042.1,122951159.5,89465561.30000001,141538917.5,46436516.900000006,73900786.6,42298976.1,50052131.4,324347057.29999995,262767858.1,285647803.8,101861975.8,88375865.2,271012301.5,19914189.8,142350227.7,23658904.4,185125331.0,639236238.0,64984991.3,14328350.3,211924902.29999998,142870873.89999998,53976212.9,124132664.2,17873033.3
2021-04-18,126192681.60000001,134735709.4,67525813.3,515453323.29999995,99335213.10000001,53130379.300000004,439545090.6,237770628.8,191078035.7,135305520.5,70207099.0,54961228.8,107204172.0,106648613.5,28809628.2,99378358.3,107478310.8,176226692.4,93521570.4,75186878.9,122020893.2,37204752.2,61428868.9,33368291.6,44962387.199999996,251939168.89999998,222625361.6,225595013.70000002,87746181.5,75450877.9,214838317.5,15576967.9,118708738.3,16872003.200000003,161584035.6,534217660.5,50219773.400000006,11028639.200000001,176271630.89999998,124594635.60000001,44790016.6,96311140.7,13013595.100000001
2021-04-25,127348327.7,139157806.0,67632913.5,532877585.70000005,104244477.0,54592899.6,437757559.79999995,234825958.4,196608505.8,138778033.3,73279235.4,56106391.199999996,107620403.3,111133388.7,28539332.599999998,98801109.39999999,107558960.10000001,179434937.0,100056678.80000001,76356585.5,123558038.5,39276358.9,63278447.6,34360725.4,44677646.4,259017715.6,219968570.0,229411899.89999998,89062162.5,73646636.1,217674934.6,16104315.9,117551689.6,17765950.9,158579318.5,546096314.1999999,52949841.9,11336823.4,175065613.5,120861513.10000001,45503831.7,98740462.1,13628281.0
2021-05-02,138120530.65,147261983.1,72403112.25,579258988.8,114724346.69999999,58075594.7,450497858.79999995,253385886.10000002,209271287.8,146139788.10000002,76523559.0,58663277.39999999,113533329.95,115823885.3,30801253.4,104594446.1,115775391.10000001,192462127.7,103238291.25,83509228.3,129517267.45,40921997.15,67695079.5,36203289.8,47092168.2,277343704.95,237786861.95,244790472.85,95836664.0,79674312.15,232724807.25,17059117.3,128577261.0,19018479.55,169804047.10000002,593506207.3,56557728.45,11995515.35,187470959.15,128097491.15,47401298.45,105136477.25,14813378.0
2021-05-09,148892733.6,155366160.2,77173311.0,625640391.9,125204216.39999999,61558289.800000004,463238157.8,271945813.8,221934069.8,153501542.9,79767882.6,61220163.599999994,119446256.60000001,120514381.89999999,33063174.2,110387782.8,123991822.10000001,205489318.39999998,106419903.7,90661871.1,135476496.4,42567635.4,72111711.4,38045854.199999996,49506690.0,295669694.3,255605153.9,260169045.8,102611165.5,85701988.2,247774679.9,18013918.7,139602832.4,20271008.200000003,181028775.70000002,640916100.4,60165615.0,12654207.299999999,199876304.8,135333469.2,49298765.199999996,111532492.4,15998475.0
2021-05-16,158031544.55,167066717.8,82624738.7,650189048.5999999,130834960.35,68299228.9,534362068.55,289280869.6,237971121.0,166342011.4,88692831.0,67493601.0,131405143.6,135533931.4,35726163.95,120873098.9,137090642.5,222874035.84999996,120503756.44999999,78136803.1,146933644.29999998,38413550.25,76205665.4,42654746.8,53716113.150000006,323347293.0,273769086.54999995,277799722.29999995,110080269.7,89118595.25,274243665.15,20133113.75,144049388.9,21424252.949999996,196509501.25,668768183.3499999,63654158.60000001,14293415.25,218671786.35000002,147559366.95,56419186.2,121112699.94999999,16543692.45
